SOURCE,award_id_piid,parent_award_agency_id,parent_award_agency_name,parent_award_id_piid,parent_award_modification_number,federal_action_obligation,total_dollars_obligated,base_and_exercised_options_value,current_total_value_of_award,base_and_all_options_value,potential_total_value_of_award,action_date,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,period_of_performance_potential_end_date,solicitation_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,foreign_funding,recipient_name,recipient_parent_name,award_type,type_of_contract_pricing,award_description,action_type_code,action_type,solicitation_identifier,product_or_service_code,product_or_service_code_description,dod_claimant_program_code,dod_claimant_program_description,naics_code,naics_description,domestic_or_foreign_entity_code,epa_designated_product,country_of_product_or_service_origin_code,place_of_manufacture,subcontracting_plan_code,subcontracting_plan,extent_competed_code,extent_competed,solicitation_procedures,type_of_set_aside,evaluated_preference,fair_opportunity_limited_sources_code,fair_opportunity_limited_sources,other_than_full_and_open_competition_code,number_of_offers_received,commercial_item_acquisition_procedures_code,commercial_item_acquisition_procedures,fed_biz_opps_code,fed_biz_opps,clinger_cohen_act_planning,materials_supplies_articles_equipment_code,materials_supplies_articles_equipment,parent_award_type_code,parent_award_type,cost_or_pricing_data_code,cost_or_pricing_data,consolidated_contract_code,consolidated_contract,multi_year_contract_code,multi_year_contract,contingency_humanitarian_or_peacekeeping_operation_code,contingency_humanitarian_or_peacekeeping_operation,tribally_owned_firm,veteran_owned_business,service_disabled_veteran_owned_business,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business,contracting_officers_determination_of_business_size,contracting_officers_determination_of_business_size_code,us_federal_government,federal_agency,us_state_government,us_local_government,city_local_government,county_local_government,municipality_local_government,foreign_government,organizational_type,corporate_entity_not_tax_exempt,partnership_or_limited_liability_partnership,sole_proprietorship,international_organization,us_government_entity,educational_institution,manufacturer_of_goods,receives_contracts,receives_contracts_and_financial_assistance,airport_authority,council_of_governments,housing_authorities_public_tribal,interstate_entity,planning_commission,port_authority,transit_authority,subchapter_scorporation,limited_liability_corporation,foreign_owned,for_profit_organization,nonprofit_organization,other_not_for_profit_organization,the_ability_one_program,private_university_or_college,state_controlled_institution_of_higher_learning,dot_certified_disadvantage,self_certified_small_disadvantaged_business,small_disadvantaged_business,c8a_program_participant,historically_underutilized_business_zone_hubzone_firm,sba_certified_8a_joint_venture,last_modified_date,PALT,ninth
2020,M0026420F0308,9700,DEPT OF DEFENSE,N6600120A0022,0,78583.57,78583.57,78583.57,78583.57,235750.71,235750.71,8/13/2020,2020,2020-08-17T00:00:00Z,2023-08-18T00:00:00Z,2023-08-18T00:00:00Z,7/30/2020,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,M00264,"COMMANDER, MCINCR-MCBQ",97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,M95494,COMMANDING OFFICER,X,CARAHSOFT TECHNOLOGY CORP.,CARAHSOFT TECHNOLOGY CORPORATION,BPA CALL,FIRM FIXED PRICE,SPLUNK RENEWAL,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,511210,SOFTWARE PUBLISHERS,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,NA,NA,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,1,D,COMMERCIAL ITEM PROCEDURES NOT USED,X,NOT APPLICABLE,NO,X,NOT APPLICABLE,E,BPA,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-08-13T15:09:49Z,14,F
2020,HQ072720F0011,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC20B,22,851210.69,851210.69,851210.69,851210.69,851210.69,851210.69,7/22/2020,2020,2020-07-22T00:00:00Z,2020-09-07T00:00:00Z,2020-09-07T00:00:00Z,7/2/2020,97,DEPARTMENT OF DEFENSE (DOD),9771,DEFENSE MICROELECTRONICS ACTIVITY (DMEA),HQ0727,DEFENSE MICROELECTRONICS ACTIVITY,97,DEPARTMENT OF DEFENSE (DOD),9771,DEFENSE MICROELECTRONICS ACTIVITY (DMEA),HQ0727,DEFENSE MICROELECTRONICS ACTIVITY,X,STERLING COMPUTERS CORPORATION,STERLING COMPUTERS CORPORATION,DELIVERY ORDER,FIRM FIXED PRICE,STORAGE OF SPLUNK VIRTUAL MACHINES AND LOGS,NA,NA,NA,7021,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,334111,ELECTRONIC COMPUTER MANUFACTURING,A,NOT REQUIRED,IRL,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,1,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-07-22T16:11:34Z,20,F
2020,19AQMM20F3531,4732,FEDERAL ACQUISITION SERVICE,GS35F0624Y,PA0033,384839.64,384839.64,384839.64,384839.64,384839.64,384839.64,9/17/2020,2020,2020-09-17T00:00:00Z,2020-12-31T00:00:00Z,2020-12-31T00:00:00Z,9/13/2020,19,DEPARTMENT OF STATE (DOS),1900,"STATE, DEPARTMENT OF",19AQMM,ACQUISITIONS - AQM MOMENTUM,19,DEPARTMENT OF STATE (DOS),1900,"STATE, DEPARTMENT OF",19XDS0,BUREAU OF DIPLOMATIC SECURITY,X,INTELLIGENT WAVES LLC,INTELLIGENT WAVES LLC,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK HARDWARE REFRESH,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,NA,NA,541512,COMPUTER SYSTEMS DESIGN SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,CSA,COMPETITIVE SET ASIDE,NA,5,A,COMMERCIAL ITEM,Y,YES,YES,X,NOT APPLICABLE,C,FSS,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-10-21T12:15:58Z,4,F
2020,HC102820F0620,9700,DEPT OF DEFENSE,N6600120A0022,0,147752,147752,147752,147752,147752,147752,6/3/2020,2020,2020-06-03T00:00:00Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,5/19/2020,97,DEPARTMENT OF DEFENSE (DOD),97AK,DEFENSE INFORMATION SYSTEMS AGENCY (DISA),HC1028,IT CONTRACTING DIVISION - PL83,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,X,CARAHSOFT TECHNOLOGY CORP.,CARAHSOFT TECHNOLOGY CORPORATION,BPA CALL,FIRM FIXED PRICE,SPLUNK PROFESSIONAL SERVICES,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,511210,SOFTWARE PUBLISHERS,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,NA,NA,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,1,D,COMMERCIAL ITEM PROCEDURES NOT USED,NA,NA,NO,X,NOT APPLICABLE,E,BPA,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-06-03T13:24:26Z,15,F
2020,75N97020C00005,NA,NA,NA,NA,381611.4,381611.4,381611.4,381611.4,381611.4,381611.4,5/20/2020,2020,2020-05-20T00:00:00Z,2021-05-21T00:00:00Z,2021-05-21T00:00:00Z,3/23/2020,75,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N970,NATIONAL INSTITUTES OF HEALTH NLM,75,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N970,NATIONAL INSTITUTES OF HEALTH NLM,X,"COPPER RIVER CYBER SOLUTIONS, LLC",COPPER RIVER CYBER SOLUTIONS  LLC,DEFINITIVE CONTRACT,FIRM FIXED PRICE,PROFESSIONAL IT SUPPORT SERVICES: NIH ENTERPRISE SPLUNK ANALYSIS,NA,NA,NA,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,NA,NA,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,B,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,NA,NA,OTH,1,D,COMMERCIAL ITEM PROCEDURES NOT USED,X,NOT APPLICABLE,NO,X,NOT APPLICABLE,NA,NA,N,NO,D,NOT CONSOLIDATED,N,NO,X,NOT APPLICABLE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2020-08-11T08:29:59Z,58,C
2020,2032H520F00927,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC71B,26,633181.87,633181.87,633181.87,633181.87,633181.87,633181.87,9/29/2020,2020,2020-09-29T00:00:00Z,2021-03-30T00:00:00Z,2021-03-30T00:00:00Z,9/24/2020,20,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,20,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H9,CHIEF INFORMATION OFFICER,X,"FCN, INC.",FCN  INC.,DELIVERY ORDER,FIRM FIXED PRICE,VXRAIL MAINTENANCE FOR SPLUNK - MARTINSBURG AND MEMPHIS,NA,NA,NA,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,8,A,COMMERCIAL ITEM,X,NOT APPLICABLE,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-11-12T13:56:41Z,5,F
2020,1333BJ20F00282056,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC78B,0,285895,285895,285895,285895,1450934.3,1450934.3,9/25/2020,2020,2020-09-30T00:00:00Z,2021-09-29T00:00:00Z,2025-09-29T00:00:00Z,8/27/2020,13,DEPARTMENT OF COMMERCE (DOC),1344,US PATENT AND TRADEMARK OFFICE,1333BJ,DEPT OF COMMERCE PTO,13,DEPARTMENT OF COMMERCE (DOC),1344,US PATENT AND TRADEMARK OFFICE,1333BJ,DEPT OF COMMERCE PTO,X,"GOVERNMENT ACQUISITIONS, INC.",GOVERNMENT ACQUISITIONS  INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK SUBSCRIPTION LICENSES,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,4,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-09-28T10:00:37Z,29,F
2020,FA877020F0549,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC81B,0,49180.72,49180.72,49180.72,49180.72,49180.72,49180.72,7/10/2020,2020,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2021-05-20T00:00:00Z,6/22/2020,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,FA8770,FA8770  AFLCMC HIK W BES,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,F2XTTS,AFLCMC HIQB DEAMS,X,"M2 TECHNOLOGY, INC.",M2 TECHNOLOGY  INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE SW 2,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,A7,ELECTRONICS AND COMMUNICATION EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,6,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2020-07-10T11:54:22Z,18,F
2020,70LGLY20FSSB00097,7001,OFFICE OF PROCUREMENT OPERATIONS,HSHQDC13D00019,0,53298,53298,53298,53298,100908,100908,8/7/2020,2020,2020-08-09T00:00:00Z,2021-08-08T00:00:00Z,2021-08-08T00:00:00Z,8/4/2020,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7015,FEDERAL LAW ENFORCEMENT TRAINING CENTER,70LGLY,FLETC GLYNCO PROCUREMENT OFFICE,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7015,FEDERAL LAW ENFORCEMENT TRAINING CENTER,70LGLY,FLETC GLYNCO PROCUREMENT OFFICE,X,BLUE TECH INC.,BLUE TECH INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE LICENSING. PURPOSE: PURCHASE OF PURCHASE OF SPLUNK ENTERPRISE LICENSING,NA,NA,70LGLY20QSSB00082,D308,IT AND TELECOM- PROGRAMMING,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,CSA,COMPETITIVE SET ASIDE,NA,3,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,B,IDC,N,NO,D,NOT CONSOLIDATED,Y,YES,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2020-09-04T08:41:44Z,3,F
2020,FA930220F5005,4732,FEDERAL ACQUISITION SERVICE,GS35F0119Y,PW1534,9850,9850,9850,9850,9850,9850,1/16/2020,2020,2020-01-17T00:00:00Z,2020-01-17T00:00:00Z,2021-01-16T00:00:00Z,12/23/2019,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,FA9302,FA9302  AFTC PZIE,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,F1S0AD,F1S0AD 420 FLTS P,X,CARAHSOFT TECHNOLOGY CORP.,CARAHSOFT TECHNOLOGY CORPORATION,DELIVERY ORDER,FIRM FIXED PRICE,"SPLUNK LICENSES (WITH 2, 1 YEAR OPTIONS)",NA,NA,FA930220Q5005,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,511210,SOFTWARE PUBLISHERS,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,2,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,C,FSS,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-01-16T17:23:43Z,24,F
2020,70Z0G320FPWS01800,7001,OFFICE OF PROCUREMENT OPERATIONS,HSHQDC13D00020,P00004,13982.09,13982.09,13982.09,13982.09,13982.09,13982.09,11/18/2019,2020,2019-11-18T00:00:00Z,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,10/31/2019,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7008,U.S. COAST GUARD,70Z0G3,OSC MARTINSBURG(000G3),70,DEPARTMENT OF HOMELAND SECURITY (DHS),7008,U.S. COAST GUARD,70Z00P,DEPUTY COMDT 4 MISSION SUPP WASH DC,X,FS PARTNERS LLP,FS PARTNERS LLP,DELIVERY ORDER,FIRM FIXED PRICE,ANNUAL SOFTWARE MAINTENANCE - SPLUNK  MOD 1 - INCREASE FUNDS IN CLIN,NA,NA,21-20-G30PWS018,7045,INFORMATION TECHNOLOGY SUPPLIES,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,CSA,COMPETITIVE SET ASIDE,NA,2,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,B,IDC,N,NO,D,NOT CONSOLIDATED,Y,YES,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PARTNERSHIP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-11-18T10:13:44Z,18,F
2020,HQ072720F0017,9700,DEPT OF DEFENSE,N6600120A0022,P00001,805084.28,805084.28,805084.28,805084.28,3025925.06,3025925.06,9/3/2020,2020,2020-10-01T00:00:00Z,2021-12-31T00:00:00Z,2024-12-31T00:00:00Z,8/6/2020,97,DEPARTMENT OF DEFENSE (DOD),9771,DEFENSE MICROELECTRONICS ACTIVITY (DMEA),HQ0727,DEFENSE MICROELECTRONICS ACTIVITY,97,DEPARTMENT OF DEFENSE (DOD),9771,DEFENSE MICROELECTRONICS ACTIVITY (DMEA),HQ0727,DEFENSE MICROELECTRONICS ACTIVITY,X,CARAHSOFT TECHNOLOGY CORP.,CARAHSOFT TECHNOLOGY CORPORATION,BPA CALL,FIRM FIXED PRICE,"SPLUNK SOFTWARE LICENSING, INSTALLATION, AND OPERATION",NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,511210,SOFTWARE PUBLISHERS,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,NA,NA,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FOO,FOLLOW-ON ACTION FOLLOWING COMPETITIVE INITIAL ACTION,NA,1,D,COMMERCIAL ITEM PROCEDURES NOT USED,N,NO,NO,X,NOT APPLICABLE,E,BPA,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-09-03T16:23:48Z,28,F
